frame_left,180.0,0.0,90.00000000000001,0.0,0.0,0.0
frame_short,87.00791999835319,90.0,0.0,390.9280208486516,378.1963675961561,184.99999999999994
bracket_1,-177.00791999835317,-90.0,0.0,368.0273576921142,346.9584158868841,104.99999999999996
bracket_2,-177.00791999835317,-90.0,0.0,368.0273576921142,346.95841588688415,264.99999999999994
frame_long,-93.0090237401795,90.0,0.0,411.20493233730167,-8.656212797715362,185.0
bracket_3,3.0090237401794915,-89.99999999999999,0.0,434.0963566797994,22.588509821819983,73.0
bracket_4,3.0090237401794915,-89.99999999999999,0.0,434.0963566797994,22.588509821820008,297.0
frame_back,81.98889971243415,90.0,0.0,858.8263505051799,439.25241087238805,184.99999999999994
frame_right,180.0,0.0,90.00000000000001,1.1368683772161603e-13,4.5311931568452074e-14,370.0
longscrew_1,90.0,90.0,0.0,410.68000000000006,1.330000000000113,385.0
longscrew_2,90.0,90.0,0.0,860.22,429.35000000000014,349.99999999999994
longscrew_3,90.0,90.0,0.0,391.4500000000001,368.2100000000001,349.99999999999994
longscrew_4,-90.0,-90.0,0.0,410.68,1.3300000000000234,-15.0
longscrew_5,-90.0,-90.0,0.0,860.22,429.3500000000001,19.999999999999947
longscrew_6,-90.0,-90.0,0.0,391.45,368.21,19.999999999999954
